pl_name,hostname,sy_dist,pl_rade,pl_masse,pl_orbper,pl_orbsmax,pl_eqt,st_teff,st_lum,st_rad,st_mass,st_age,st_spectype,discoverymethod,disc_year,pl_controv_flag
TOI-1823 b,TOI-1823,71.64560000,7.54062410,6.74000000000000e+01,38.80000000000,0.2120000000,423.63,4927.00,-0.46092,0.804900,0.841400,6.3000,,Transit,2024,0
TIC 139270665 c,TIC 139270665,189.87500000,12.90000000,,1010.00000000000,2.0000000000,200.00,5844.00,0.03222,1.016000,1.035000,3.4000,G2,Radial Velocity,2024,0
TIC 139270665 b,TIC 139270665,189.87500000,7.22979255,1.47154552441000e+02,23.62400000000,0.1630000000,703.00,5844.00,0.03222,1.016000,1.035000,3.4000,G2,Transit,2024,0
Kepler-43 b,Kepler-43,1005.84000000,13.66377100,1.02659090000000e+03,3.02409490000,0.0460000000,1620.00,6041.00,0.32600,1.420000,1.320000,0.6900,F8 V,Transit,2011,0
TOI-3364 b,TOI-3364,277.89900000,12.22899794,5.30773439690000e+02,5.87689180000,0.0675000000,1264.00,5706.00,0.28556,1.419000,1.186000,5.4000,,Transit,2023,0
TOI-6029 b,TOI-6029,603.11900000,14.39233122,5.19649445445000e+02,5.79870000000,,1484.00,6223.00,0.79934,2.338000,1.548000,2.3100,,Transit,2024,0
HAT-P-69 b,HAT-P-69,341.26300000,18.78628400,1.13783140000000e+03,4.78694910000,0.0655500000,1930.00,7394.00,1.00000,1.926000,1.648000,1.2700,,Transit,2019,0
HD 48948 c,HD 48948,16.90430000,2.60000000,,38.06000000000,0.1951000000,553.00,4593.00,-0.78885,0.679000,0.686000,11.4800,K3 V,Radial Velocity,2024,0
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,5900.00000000,3.67000000,1.30309646870000e+01,,2.9600000000,,,,,0.630000,,,Microlensing,2024,0
GJ 900 b,GJ 900 A,20.80650000,12.40000000,3.49611247700000e+03,,12000.0000000000,,3976.00,-0.92100,0.716187,1.080000,0.2000,K7,Imaging,2024,0
TOI-2580 b,TOI-2580,379.25300000,17.37392009,2.00231896410000e+02,3.39775000000,0.0480000000,2410.00,6120.00,0.61595,1.810000,1.330000,2.0000,F,Transit,2024,0
HD 76920 b,HD 76920,184.03100000,13.10000000,,415.89100000000,1.0910000000,,4664.00,1.46982,8.330000,1.000000,5.2000,K1 III,Radial Velocity,2017,0
KMT-2023-BLG-1454L b,KMT-2023-BLG-1454L,7220.00000000,14.10000000,2.00231896410000e+02,,1.1800000000,,,,,0.170000,,,Microlensing,2024,0
Kepler-448 c,KOI-12,399.39800000,12.00000000,6.99226000000000e+03,2500.00000000000,4.2000000000,,6635.00,0.62645,1.400000,1.500000,1.4500,,Transit Timing Variations,2017,0
TIC 77319217 b,TIC 77319217,267.62000000,3.10879526,,7.54830765124,,,5961.52,0.25039,1.184390,1.160000,,,Transit,2026,0
HIP 39017 b,HIP 39017,66.32170000,12.00000000,7.50075040520000e+03,31000.00000000000,22.1000000000,,7201.00,0.74788,1.519870,1.520000,0.1150,A9/F0,Imaging,2024,0
HIP 54515 b,HIP 54515,82.81010000,12.20000000,5.62556280390000e+03,33000.00000000000,24.8000000000,,8100.00,1.02101,1.649150,1.900000,0.1150,A5 V,Imaging,2026,0
TOI-6000 b,TOI-6000,75.76640000,0.94000000,,0.44895900000,,1120.00,3419.00,-1.75585,0.380000,0.370000,,,Transit,2025,0
TOI-1410.01,TOI-1410,72.75120000,3.10083009,1.25000000000000e+01,1.21687000000,0.0207000000,1236.70,4635.00,-0.62160,0.755800,0.794100,6.6000,,Transit,2024,0
Kepler-24 c,Kepler-24,1156.81000000,2.51400000,9.99000000000000e+00,12.33000000000,0.1061200000,915.00,6028.00,0.06400,1.099000,1.060000,3.0200,,Transit,2011,0
TOI-5532 b,TOI-5532,90.99850000,2.52763693,,5.65396594310,,617.33,4208.45,-1.00617,0.662052,0.636083,,,Transit,2026,0
Kepler-24 b,Kepler-24,1156.81000000,2.34800000,1.11400000000000e+01,8.14000000000,0.0804500000,1050.00,6028.00,0.06400,1.099000,1.060000,3.0200,,Transit,2011,0
Kepler-725 c,Kepler-725,758.46900000,3.08000000,9.70000000000000e+00,207.54100000000,0.6744000000,268.00,5395.00,-0.31304,0.880000,0.950000,1.6000,,Transit Timing Variations,2025,0
TWA 7 b,TWA 7,33.99580000,12.70000000,1.08061658380000e+02,,52.0000000000,316.00,3509.00,-0.93967,0.917173,0.460000,0.0064,,Imaging,2025,0
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,6530.00000000,14.00000000,1.27131362800000e+02,,2.1500000000,,,,,0.480000,,,Microlensing,2024,0
2MASS J0249-0557 c,2MASS J0249-0557 A,66.06130000,12.40000000,3.68680952120000e+03,,1950.0000000000,,2859.00,-2.59000,0.315959,0.046000,0.0220,M6 V,Imaging,2018,0
KMT-2016-BLG-2321L b,KMT-2016-BLG-2321L,3580.00000000,13.80000000,3.01936986650000e+02,,3.5800000000,,,,,0.730000,,,Microlensing,2024,0
K2-203 b,K2-203,166.14700000,1.26549392,,9.69520000000,0.0824000000,738.40,5026.00,-0.47237,0.765000,0.793000,6.9000,,Transit,2018,0
TOI-1742 b,TOI-1742,72.88710000,2.36507598,9.70000000000000e+00,21.26908400000,0.1540000000,694.09,5815.00,0.12123,1.131000,1.086100,3.9000,,Transit,2024,0
Gaia22dkvL b,Gaia22dkvL,1270.00000000,14.10000000,1.87836588537000e+02,,1.4000000000,,,,,1.145000,,,Microlensing,2024,0
LP 890-9 c,LP 890-9,32.42980000,1.36700000,2.53000000000000e+01,8.45746300000,0.0398400000,272.00,2850.00,-2.84134,0.155600,0.118000,7.2000,M6 V,Transit,2022,0
K2-208 b,K2-208,256.88700000,1.67462172,,4.19097000000,0.0487800000,1122.00,5500.00,-0.20135,0.872000,0.881000,6.1000,,Transit,2018,0
K2-225 b,K2-225,357.77800000,3.60929179,,15.87230000000,0.1409000000,923.00,5520.00,0.38202,1.700000,1.482000,0.0121,,Transit,2018,0
rho CrB e,rho CrB,17.46710000,1.75000000,,12.90400000000,0.1061000000,,5817.00,0.23198,1.361700,1.000000,10.2000,G0,Radial Velocity,2023,0
WASP-168 b,WASP-168,303.94100000,16.81350000,1.33488600000000e+02,4.15365800000,0.0519000000,1340.00,6000.00,0.15518,1.120000,1.080000,3.9600,F9 V,Transit,2018,0
WASP-126 c,WASP-126,216.52600000,9.38000000,6.42000000000000e+01,7.63000000000,,,5800.00,0.15879,1.270000,1.120000,6.4000,G2,Transit Timing Variations,2019,0
TOI-220 b,TOI-220,90.74020000,3.03000000,1.38000000000000e+01,10.69526400000,0.0891100000,805.00,5298.00,-0.26668,0.858000,0.825000,10.1000,K0 V,Transit,2021,0
TOI-7384 b,TOI-7384,66.79020000,3.56000000,,6.23402580000,0.0439000000,378.00,3185.00,-2.02507,0.319000,0.318000,,M4,Transit,2026,0
K2-7 b,K2-7,738.55300000,4.03523305,,28.67810000000,0.1867000000,786.00,5700.00,0.35025,1.533000,1.056000,8.6000,,Transit,2015,0
K2-226 b,K2-226,211.26500000,1.53899305,,3.27109000000,0.0409500000,1187.00,5288.00,-0.25337,0.889000,0.856000,9.6000,,Transit,2018,0
NGTS-31 b,NGTS-31,497.37600000,18.04645893,3.55967815840000e+02,4.16273400000,0.0640000000,1410.00,5710.00,0.44300,1.700000,0.960000,9.9700,,Transit,2025,0
WASP-173 A b,WASP-173 A,232.98000000,13.45080000,1.17279270000000e+03,1.38665318000,0.0248000000,1880.00,5800.00,0.08279,1.110000,1.050000,6.7800,G3,Transit,2018,0
TOI-1203.01,TOI-1203,64.99430000,2.91800000,7.39000000000000e+00,25.50267200000,0.1632000000,743.60,5737.00,0.12977,1.179000,0.886000,12.5000,G3 V,Transit,2021,0
TOI-837 b,TOI-837,142.48800000,9.16894621,1.20456966253000e+02,8.32491130000,0.0888000000,995.30,5995.00,0.12710,1.052000,1.142000,0.0350,F9/G0,Transit,2020,0
WASP-47 b,WASP-47,264.78000000,12.86000000,3.74000000000000e+02,4.15915100000,0.0520000000,1275.00,5565.00,0.03167,1.156000,1.058000,6.5000,G9,Transit,2012,0
OGLE-2017-BLG-0448L b,OGLE-2017-BLG-0448L,7530.00000000,4.08000000,1.56000000000000e+01,,5.7500000000,,,,,0.500000,,,Microlensing,2024,0
BD-17 63 b,BD-17 63,34.46030000,12.80000000,1.63999458012000e+03,655.57000000000,1.3400000000,,4714.00,-0.67800,0.740000,0.741000,4.3000,K5 V,Radial Velocity,2008,0
TIC 4672985 b,TIC 4672985,253.38500000,11.50041420,4.04913390518000e+03,69.04800000000,0.3300000000,517.20,5757.00,0.11394,1.150000,1.010000,7.7100,,Transit,2024,0
TOI-2803 A b,TOI-2803 A,494.81800000,18.11371281,3.09882696825000e+02,1.96229325000,0.0318500000,1893.00,6280.00,0.33646,1.245000,1.118000,3.7000,,Transit,2023,0
K2-57 b,K2-57,264.21300000,2.30905002,,9.00730000000,0.0752000000,635.80,4413.00,-0.81220,0.671000,0.699000,6.8000,,Transit,2016,0
CoRoT-12 b,CoRoT-12,1126.37000000,16.14000000,2.91438000000000e+02,2.82804200000,0.0401600000,1442.00,5675.00,0.07000,1.116000,1.078000,6.3000,,Transit,2010,0
WASP-160 B b,WASP-160 B,288.32600000,12.21781000,8.83567400000000e+01,3.76849520000,0.0452000000,1119.00,5298.00,-0.31796,0.868000,0.870000,9.7500,K0 V,Transit,2018,0
TOI-132 b,TOI-132,163.67800000,3.42000000,2.24000000000000e+01,2.10970190000,0.0260000000,1395.00,5397.00,-0.22185,0.900000,0.970000,6.3400,G8 V,Transit,2020,0
TOI-892 b,TOI-892,340.54300000,11.99363000,3.01938500000000e+02,10.62656000000,0.0920000000,1397.00,6261.00,0.43136,1.390000,1.280000,2.2000,F,Transit,2020,0
HD 11506 d,HD 11506,51.26100000,12.30000000,4.06820360960000e+03,26500.00000000000,18.2000000000,,6123.00,0.33685,1.240000,1.220000,2.5000,G0 V,Radial Velocity,2022,0
HD 140901 c,HD 140901,15.25280000,13.40000000,5.72091132600000e+02,14386.00000000000,11.8000000000,,5610.00,-0.10237,0.950000,1.060000,3.2000,G7 IV,Radial Velocity,2022,0
HD 16905 b,HD 16905,39.74010000,12.40000000,3.59146099910000e+03,10256.00000000000,8.8000000000,,4866.12,-0.51804,0.774940,0.850000,6.1000,K3 V,Radial Velocity,2022,0
HD 3167 e,HD 3167,47.28990000,2.83000000,,96.63000000000,0.3885000000,374.80,5261.00,-0.27003,0.880000,0.837000,7.8000,K0 V,Radial Velocity,2022,0
WASP-193 b,WASP-193,362.08700000,14.78464554,3.55967815840000e+01,6.24634750000,0.0668000000,1250.00,6080.00,0.26007,1.213000,1.018000,6.8000,F9,Transit,2023,0
HD 110067 d,HD 110067,32.15850000,2.85200000,8.52000000000000e+00,20.51961700000,0.1362000000,602.00,5266.00,-0.36224,0.788000,0.798000,8.1000,K0.0 V,Transit,2023,0
LHS 1815 b,LHS 1815,29.84240000,1.08800000,1.58000000000000e+00,3.81433400000,0.0404000000,617.00,3643.00,-1.38722,0.501000,0.502000,,M1,Transit,2020,0
HD 75898 c,HD 75898,78.05050000,12.60000000,2.69836317543000e+03,6717.00000000000,7.3900000000,,6122.00,0.46000,1.550000,1.295000,3.2000,F8 V,Radial Velocity,2024,0
TOI-771 c,TOI-771,25.27880000,1.50000000,,7.61000000000,0.0460000000,365.00,3370.00,-2.20343,0.232000,0.220000,6.7000,M3,Radial Velocity,2025,0
TIC 18942729 b,TIC 18942729,115.16900000,2.00021315,,0.99817838064,,,4360.11,-0.73197,0.825257,0.652000,,,Transit,2026,0
TIC 32032563 b,TIC 32032563,507.85800000,3.47739942,,13.83460487791,,,5567.93,0.01512,1.001880,1.050000,,,Transit,2026,0
TOI-1937 A b,TOI-1937 A,415.13500000,13.97759893,6.38835098070000e+02,0.94667944000,0.0193200000,2097.00,5814.00,0.07990,1.080000,1.072000,3.6000,,Transit,2023,0
TOI-1739 b,TOI-1739,70.98190000,1.94600000,,8.30334140600,0.0738720000,755.55,4814.00,-0.52433,0.781000,0.780000,6.3000,,Transit,2024,0
HD 86728 b,HD 86728,14.92020000,3.03000000,,31.15150000000,0.1916000000,,5610.00,0.13513,1.237000,0.967000,9.5200,G1V,Radial Velocity,2025,0
KMT-2022-BLG-0303L b,KMT-2022-BLG-0303L,6570.00000000,14.20000000,1.63045972791000e+02,,4.8100000000,,,,,0.368000,,,Microlensing,2024,0
KELT-6 b,KELT-6,240.72600000,14.57170000,1.65271600000000e+02,7.84570000000,0.0793900000,1313.00,6102.00,0.49300,1.730000,1.420000,6.1000,F8,Transit,2014,0
Kepler-485 b,Kepler-485,1140.95000000,14.41000000,,3.24325979600,0.0440100000,1243.00,5958.00,0.07908,1.090000,1.070000,3.7200,,Transit,2016,0
CoRoT-19 b,CoRoT-19,790.66300000,14.46000000,3.52780000000000e+02,3.89713000000,0.0518000000,2000.00,6090.00,0.54400,1.650000,1.210000,5.0000,F9 V,Transit,2011,0
Kepler-222 d,Kepler-222,758.85400000,3.69000000,,28.08191200000,0.1800000000,522.00,5433.00,-0.33784,0.869000,0.933000,1.1700,,Transit,2014,0
TOI-1899 b,TOI-1899,128.43800000,11.09689089,2.12945032690000e+02,29.09031200000,0.1525000000,378.00,3926.00,-1.05685,0.607000,0.632000,7.1000,M0,Transit,2020,0
GJ 9773 b,GJ 9773,15.92110000,14.20000000,,2965.00000000000,2.9210000000,,3528.00,-1.73666,0.362000,0.358000,,M3.0 V,Radial Velocity,2025,0
TOI-122 b,TOI-122,62.11800000,2.72000000,,5.07803000000,0.0392000000,471.00,3403.00,-1.85387,0.334000,0.312000,2.0000,M3 V,Transit,2020,0
TIC 24750448 c,TIC 24750448,178.14600000,3.09028272,,10.14385270726,,,4545.43,-0.77210,0.713599,0.690000,,,Transit,2026,0
TOI-2005 b,TOI-2005,328.47500000,11.99360935,2.03410180480000e+03,17.30590400000,0.1600000000,1221.39,7130.00,0.96237,2.020000,1.590000,1.6000,,Transit,2025,0
TOI-2236 b,TOI-2236,355.59000000,14.36991326,5.02168883060000e+02,3.53159020000,0.0500900000,1688.00,6248.00,0.53275,1.573000,1.343000,2.5200,,Transit,2022,0
OGLE-2016-BLG-1598L b,OGLE-2016-BLG-1598L,5910.00000000,13.60000000,1.20774794660000e+02,,2.5000000000,,,,,0.550000,,,Microlensing,2024,0
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,6480.00000000,13.20000000,8.23175574130000e+02,,1.8800000000,,,,,0.410000,,,Microlensing,2024,0
HAT-P-40 b,HAT-P-40,464.46900000,17.03768000,1.52558400000000e+02,4.45724000000,0.0608000000,1770.00,6080.00,0.77800,1.940000,1.030000,2.7000,,Transit,2012,0
K2-411 b,K2-411,298.21900000,0.98980000,,3.21410000000,0.0511000000,,5711.00,0.25809,1.375000,1.018000,,,Transit,2022,0
GJ 1289 b,GJ 1289,8.35147000,2.38000000,,111.74000000000,0.2700000000,150.00,3296.00,-2.25995,0.245012,0.210000,,M4.5 Ve,Radial Velocity,2024,0
TOI-1052 c,TOI-1052,129.80400000,6.48000000,,35.80600000000,0.2263000000,719.00,6146.00,0.38373,1.264000,1.204000,2.3000,,Radial Velocity,2023,0
GJ 367 d,GJ 367,9.41263000,2.33000000,,34.36900000000,,,3522.00,-1.53910,0.458000,0.455000,,M1.0 V,Radial Velocity,2023,0
HD 134606 f,HD 134606,26.79090000,2.24000000,,26.91500000000,0.1784000000,,5576.00,0.06483,1.158000,1.046000,7.3000,G5IV,Radial Velocity,2024,0
Kepler-1489 c,Kepler-1489,1283.05000000,0.51000000,,0.68074100000,,,5565.53,0.19764,0.957000,0.977000,4.0700,G,Transit,2024,0
K2-157 d,K2-157,298.37300000,5.16000000,,66.50000000000,0.3090000000,429.10,5334.00,-0.21020,0.860000,0.890000,8.8000,G9 V,Radial Velocity,2025,0
HD 35843 b,HD 35843,69.60260000,2.29000000,,9.89910000000,0.0880000000,,5666.00,-0.12494,0.897000,0.940000,2.5000,,Radial Velocity,2025,0
K2-360 c,EPIC 201595106,232.10000000,4.02000000,,9.79692000000,0.0883000000,912.00,5679.00,-0.04915,0.980000,0.958000,6.0000,,Radial Velocity,2024,0
EPIC 201595106 b,EPIC 201595106,232.10000000,1.56500000,7.67000000000000e+00,0.87724000000,0.0177000000,2038.00,5679.00,-0.04915,0.980000,0.958000,6.0000,,Transit,2021,0
KMT-2017-BLG-2197L b,KMT-2017-BLG-2197L,7800.00000000,12.50000000,2.80960311788000e+03,,15.9100000000,,,,,0.360000,,,Microlensing,2025,0
GJ 581 e,GJ 581,6.29810000,1.38000000,2.48000000000000e+00,3.14810000000,0.0279900000,,3500.00,-1.90781,0.302000,0.295000,4.3000,M3.0 V,Radial Velocity,2009,0
Kepler-279 e,Kepler-279,1037.40000000,4.13000000,5.60000000000000e+01,98.35310000000,0.4390000000,552.00,6689.45,0.51880,1.430000,1.164000,0.2200,,Transit,2025,0
KMT-2022-BLG-2076L b,KMT-2022-BLG-2076L,5570.00000000,13.90000000,2.79688998160000e+02,,5.6700000000,,,,,0.670000,,,Microlensing,2025,0
LHS 1478 b,LHS 1478,18.22760000,1.24200000,2.33000000000000e+00,1.94953780000,0.0184800000,595.00,3381.00,-2.14569,0.246000,0.236000,,m3 V,Transit,2021,0
HIP 9618 c,HIP 9618,67.54780000,3.42855926,7.00000000000000e+00,52.56363000000,0.2690000000,470.31,5649.00,-0.07160,0.959300,0.942000,5.6000,,Transit,2023,0
KOBE-1 b,KOBE-1,23.97180000,2.91000000,,8.53990000000,0.0700600000,594.40,4135.00,-0.99576,0.619000,0.629000,,K7 V,Radial Velocity,2025,0
Kepler-20 d,Kepler-20,282.56300000,2.60600000,1.34000000000000e+01,77.61145500000,0.3474000000,430.00,5495.00,-0.16451,0.916400,0.929000,5.6000,,Transit,2011,0
KOBE-1 c,KOBE-1,23.97180000,3.56000000,,29.67100000000,0.1607100000,392.50,4135.00,-0.99576,0.619000,0.629000,,K7 V,Radial Velocity,2025,0
CD-35 2722 b,CD-35 2722,22.38960000,17.37392009,9.37593800650000e+03,,67.0000000000,1800.00,3689.00,-1.26481,0.558549,0.400000,0.1000,M1 V,Imaging,2011,0
WASP-22 b,WASP-22,317.65200000,13.78707000,2.12946100000000e+02,3.53269000000,0.0470000000,1502.00,6000.00,0.24500,1.240000,1.460000,3.0000,G1 V,Transit,2010,0
OGLE-2016-BLG-0007L b,OGLE-2016-BLG-0007L,4300.00000000,1.09000000,1.32000000000000e+00,14200.00000000000,10.1000000000,,,,,0.590000,,,Microlensing,2025,0
KMT-2023-BLG-0949L b,KMT-2023-BLG-0949L,6060.00000000,12.80000000,1.90061387386000e+03,,2.0300000000,,,,,0.480000,,,Microlensing,2025,0
GJ 3998 c,GJ 3998,18.14590000,2.50000000,,13.72700000000,0.0900000000,,3726.00,-1.35800,0.500000,0.520000,8.3800,M1,Radial Velocity,2016,0
Kepler-105 b,Kepler-105,459.22300000,2.53000000,1.08000000000000e+01,5.41220340000,0.0601600000,1418.00,5933.00,0.09657,1.026000,0.991000,4.2700,,Transit,2013,0
Kepler-105 c,Kepler-105,459.22300000,1.44000000,5.60000000000000e+00,7.12592000000,0.0722900000,997.00,5933.00,0.09657,1.026000,0.991000,4.2700,,Transit,2014,0
TOI-1294 c,TOI-1294,332.64800000,14.30000000,,159.90000000000,0.6100000000,,5718.00,0.36847,1.556600,1.157800,6.2000,,Radial Velocity,2024,0
KMT-2023-BLG-0830L b,KMT-2023-BLG-0830L,7250.00000000,4.41000000,1.77983907920000e+01,,1.7000000000,,,,,0.220000,,,Microlensing,2025,0
Kepler-1656 b,Kepler-1656,185.87500000,4.57400000,4.78000000000000e+01,31.56200000000,0.1974000000,651.00,5569.00,0.02083,1.100000,1.030000,6.3100,,Transit,2018,0
KMT-2017-BLG-0849L b,KMT-2017-BLG-0849L,7220.00000000,2.41000000,6.39000000000000e+00,,2.7300000000,,,,,0.190000,,,Microlensing,2024,0
ZTF J1828+2308 b,ZTF J1828+2308,201.82700000,11.13051784,6.35656814000000e+03,0.11200670000,,,15900.00,-2.00000,0.013100,0.610000,,,Transit,2025,0
KMT-2017-BLG-2331L b,KMT-2017-BLG-2331L,8030.00000000,14.20000000,1.71000000000000e+02,,2.1400000000,,,,,0.400000,,,Microlensing,2024,0
KMT-2023-BLG-1743L b,KMT-2023-BLG-1743L,7130.00000000,12.10000000,6.35656814000000e+03,,1.1600000000,,,,,0.110000,,,Microlensing,2024,0
K2-271 b,K2-271,564.45400000,7.28000000,,8.56242100000,0.0770000000,893.00,5644.00,-0.04982,0.990000,0.830000,,,Transit,2018,0
MOA-2022-BLG-091L b,MOA-2022-BLG-091L,4250.00000000,13.00000000,1.14100398113000e+03,,3.4400000000,,,,,0.750000,,G8 V,Microlensing,2025,0
KMT-2024-BLG-1209L b,KMT-2024-BLG-1209L,3930.00000000,13.20000000,8.39066994480000e+02,,2.5100000000,,,,,0.770000,,K3 V,Microlensing,2025,0
K2-214 b,K2-214,300.64000000,2.51000000,,8.59656000000,0.0834000000,1001.00,5875.00,0.19579,1.236000,1.030000,,,Transit,2018,0
Kepler-391 c,Kepler-391,869.23600000,2.88000000,4.50000000000000e+02,20.50100000000,0.1640000000,662.00,5038.00,0.66276,2.879000,1.270000,4.3650,K2 III-IV,Transit,2014,0
K2-220 b,K2-220,233.51400000,2.37000000,,13.68186000000,0.1104000000,761.00,5612.00,-0.06106,1.026000,0.910000,,,Transit,2018,0
Kepler-450 b,Kepler-450,455.98200000,6.14000000,1.94000000000000e+01,28.45485100000,0.2009200000,769.00,6197.21,0.55403,1.641620,1.190000,2.5700,,Transit,2015,0
Kepler-407 b,Kepler-407,338.36800000,1.19000000,1.93000000000000e+00,0.66931240000,0.0153100000,1983.00,5487.00,-0.10791,1.040000,0.990000,2.8800,G,Transit,2014,0
BEBOP-3 b,BEBOP-3,119.05200000,14.20000000,,547.00000000000,1.4440000000,,6033.00,0.38321,1.414000,1.083000,,,Radial Velocity,2025,0
K2-37 c,K2-37,179.94300000,2.41000000,,6.42966000000,0.0653400000,839.00,5352.00,-0.40798,0.809000,0.840000,,G3 V,Transit,2016,0
Kepler-134 b,Kepler-134,334.79700000,2.00000000,,5.31742900000,0.0600000000,1105.00,5983.00,0.06051,1.176000,0.956000,3.5500,,Transit,2014,0
K2-37 d,K2-37,179.94300000,2.31000000,1.25000000000000e+01,14.09229000000,0.1102000000,646.00,5352.00,-0.40798,0.809000,0.840000,,G3 V,Transit,2016,0
WASP-85 A b,WASP-85 A,141.88700000,13.89916000,4.02054950000000e+02,2.65567770000,0.0390000000,1452.00,6112.00,-0.07144,0.935000,1.090000,,G5 V,Transit,2016,0
TOI-1227 b,TOI-1227,100.64100000,9.57246952,,27.36397000000,0.0886000000,243.77,3072.00,-2.60033,0.560000,0.170000,0.0110,M4.5V-M5V,Transit,2022,0
HD 207496 b,HD 207496,23.60600000,2.25000000,6.10000000000000e+00,6.44100800000,0.0629000000,743.00,4819.00,-0.50858,0.769000,0.800000,0.5200,K2.5 V,Transit,2023,0
GJ 806 b,GJ 806,12.04450000,1.33100000,1.90000000000000e+00,0.92632370000,0.0140600000,940.00,3600.00,-1.58528,0.414400,0.413000,5.0000,M1.5 V,Transit,2023,0
HD 29985 b,HD 29985,31.27070000,12.80000000,1.73947487151100e+03,20608.14049000000,13.3900000000,,4678.00,-0.84623,0.574666,0.750000,,,Radial Velocity,2022,0
Kepler-228 c,Kepler-228,1644.61000000,2.70000000,,4.13444400000,0.0520000000,1160.00,6043.00,0.11115,1.014000,1.006000,6.7600,,Transit,2014,0
HD 15906 c,HD 15906,45.56210000,2.93000000,,21.58329800000,0.1410000000,532.00,4757.00,-0.56864,0.762000,0.790000,,K V,Transit,2023,0
Kepler-1985 b,Kepler-1985,,2.27000000,,3.42064689000,0.0426000000,1129.00,5370.00,-0.15500,0.966000,0.877000,,,Transit,2023,0
MOA-2022-BLG-033L b,MOA-2022-BLG-033L,1840.00000000,3.52000000,1.21500000000000e+01,,2.1500000000,,,,,0.510000,,F7 V,Microlensing,2025,0
KMT-2023-BLG-0119L b,KMT-2023-BLG-0119L,5410.00000000,11.00000000,8.37000000000000e+01,,3.1400000000,,,,,0.710000,,K2.5 V,Microlensing,2025,0
K2-233 c,K2-233,67.50620000,1.27200000,4.60000000000000e+00,7.06024000000,0.0664000000,794.00,4796.00,-0.52288,0.710000,0.790000,0.3600,K3,Transit,2018,0
Kepler-949 c,Kepler-949,486.10500000,2.97000000,,20.99757968000,0.1394000000,582.00,5211.00,-0.44164,0.895000,0.817000,1.7400,,Transit,2023,0
TOI-4600 c,TOI-4600,216.05600000,9.42000000,2.94626933289000e+03,482.81910000000,1.1520000000,191.00,5170.00,-0.37675,0.810000,0.890000,2.3000,K V,Transit,2023,0
TOI-1752 b,TOI-1752,103.02100000,1.69300000,,0.93518610000,0.0162400000,1036.00,3762.00,-1.29671,0.530000,0.524000,,M1.0&plusmn0.5 V,Transit,2026,0
TOI-1752 c,TOI-1752,103.02100000,2.29000000,,32.71443000000,0.1614000000,291.00,3762.00,-1.29671,0.530000,0.524000,,M1.0&plusmn0.5 V,Transit,2026,0
TOI-1472 c,TOI-1472,121.84000000,3.33400000,2.11300000000000e+01,15.53817470000,0.1160000000,662.00,5100.00,-0.35556,0.840000,0.870000,3.1000,,Radial Velocity,2025,0
Kepler-495 c,Kepler-495,658.92400000,1.21936414,,5.89660978300,0.0614000000,1000.00,5392.00,-0.23750,1.087000,0.888000,0.6000,,Transit,2021,0
Kepler-278 b,Kepler-278,443.03000000,3.95500000,5.60000000000000e+01,30.15560000000,0.2020000000,586.00,4965.00,0.64933,2.861000,1.227000,5.7610,K2 III-IV,Transit,2014,0
Kepler-416 d,Kepler-416,690.81900000,1.61000000,,3.07644709000,0.0407000000,1253.00,5670.00,0.02791,1.022000,0.949000,2.6900,,Transit,2023,0
